repo_url,commit_hash,model_file_path,serialization_format,message,author,date
rbawden/modern_french_normalisation,6f0a83786f50937629986d262096ba5aab1e2896,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,added ft-1 eos,Rachel Bawden,2022-05-29 16:42:13
rbawden/modern_french_normalisation,83724342f142b73c857b23950f039a0cf4301762,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,changed special token order,Rachel Bawden,2022-05-29 15:48:10
rbawden/modern_french_normalisation,934ce38c643ffb7ec2b23f6252a8f407091cd835,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,add fine-tuned bsz 1,Rachel Bawden,2022-05-29 13:15:37
rbawden/modern_french_normalisation,6041e722f8e88278db181c17d0d600698137be07,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,added fine-tuned 5000,Rachel Bawden,2022-05-29 06:44:53
rbawden/modern_french_normalisation,5991e4160f35e151fb7812235900abca51fa0ef8,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,added fine-tuned,Rachel Bawden,2022-05-29 05:24:03
rbawden/modern_french_normalisation,b920027f608854c8bb414479f1c5231a76bf0734,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,restored original,Rachel Bawden,2022-05-29 05:03:29
rbawden/modern_french_normalisation,e06e5a239b80daea787475e7946a7d36a6e39fd2,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,put old finetuned model,Rachel Bawden,2022-05-29 05:01:45
rbawden/modern_french_normalisation,e1fb934720728165913da8ef9f2447b36df524b1,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,added fine-tuned model,Rachel Bawden,2022-05-29 04:56:48
rbawden/modern_french_normalisation,0ceb0ce090a6d6da56c99732e0b0cfa801dff0dd,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,changed order of special tokens,Rachel Bawden,2022-05-27 18:25:37
rbawden/modern_french_normalisation,39455ba35acdbc4b9eb60649fe25d530e59609fa,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,updated fine-tuned model,Rachel Bawden,2022-05-26 16:30:07
rbawden/modern_french_normalisation,e19433f8bc8fabdaa0bc20120cb4ebdf6af8df5b,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,added base version,Rachel Bawden,2022-05-26 14:49:52
rbawden/modern_french_normalisation,44acef31352588ddb263687a1ff249d223670868,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,updated with fine-tuned model,Rachel Bawden,2022-05-26 12:29:57
rbawden/modern_french_normalisation,38e82b68f2679ded9dea46a56dfc209532c8c593,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,based model uploaded,Rachel Bawden,2022-05-26 06:34:44
rbawden/modern_french_normalisation,cef2bf314ffe6d7bf6a652bf88b4a88d85750214,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,added fine-tuned model,Rachel Bawden,2022-05-25 03:40:01
rbawden/modern_french_normalisation,08d8e1c59866ab58d57be0bb9dbc22a9c9e42e39,rbawden/modern_french_normalisation\pytorch_model.bin,torch.save,added converted fs model,Rachel Bawden,2022-05-16 10:49:36
StanKarz/PPO-LunarLander-v2-Try,f47d53be3d13cc9ec35e72e4273c75297a5ecb02,StanKarz/PPO-LunarLander-v2-Try\agent.pt,torch.save,"Add `agent.pt` and tag the environment (#1)


- Add `agent.pt` and tag the environment (c5b65a1e1b5115cd85fb6c91c0cb5048694c5bab)


Co-authored-by: Quentin Gallouédec <qgallouedec@users.noreply.huggingface.co>",Stan,2024-04-18 06:26:57
StanKarz/PPO-LunarLander-v2-Try,2af3f889c3d7e83824018124f88c88018fc52480,StanKarz/PPO-LunarLander-v2-Try\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,Trained agent on LunarLander-v2,Stan,2022-05-15 17:38:16
StanKarz/PPO-LunarLander-v2-Try,2af3f889c3d7e83824018124f88c88018fc52480,StanKarz/PPO-LunarLander-v2-Try\ppo-LunarLander-v2/policy.pth,torch.save,Trained agent on LunarLander-v2,Stan,2022-05-15 17:38:16
StanKarz/PPO-LunarLander-v2-Try,2af3f889c3d7e83824018124f88c88018fc52480,StanKarz/PPO-LunarLander-v2-Try\ppo-LunarLander-v2/pytorch_variables.pth,torch.save,Trained agent on LunarLander-v2,Stan,2022-05-15 17:38:16
Kommunarus/ppo-LunarLander-v2,86a38c4b97d170445bb7da7a70215fb8e86f454a,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 16:37:13
Kommunarus/ppo-LunarLander-v2,86a38c4b97d170445bb7da7a70215fb8e86f454a,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 16:37:13
Kommunarus/ppo-LunarLander-v2,563321c174698d315b6a5cf34aedb041a0a34ff5,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v3/policy.optimizer.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 09:58:17
Kommunarus/ppo-LunarLander-v2,563321c174698d315b6a5cf34aedb041a0a34ff5,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v3/policy.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 09:58:17
Kommunarus/ppo-LunarLander-v2,563321c174698d315b6a5cf34aedb041a0a34ff5,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v3/pytorch_variables.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 09:58:17
Kommunarus/ppo-LunarLander-v2,11b6e2009ae34ee3afad1984cb5f9fdba0ef7fef,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 09:26:33
Kommunarus/ppo-LunarLander-v2,11b6e2009ae34ee3afad1984cb5f9fdba0ef7fef,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 09:26:33
Kommunarus/ppo-LunarLander-v2,11b6e2009ae34ee3afad1984cb5f9fdba0ef7fef,Kommunarus/ppo-LunarLander-v2\ppo-LunarLander-v2/pytorch_variables.pth,torch.save,Upload PPO LunarLander-v2 trained agent,alexandr,2024-04-17 09:26:33
StanfordAIMI/RRG_scorers,4ccc069b767395ca82f4ac92eccad10d1eb4a98a,StanfordAIMI/RRG_scorers\chexbert.pth,torch.save,Upload chexbert.pth with git-lfs,JB D,2022-05-13 15:36:21
rocca/scratch,c6e93c13e1a88bc322d339626e8115ed9fa343e6,rocca/scratch\_encoder_state_saved_model_tfjs/group1-shard1of1.bin,undetermined,Upload 2 files,Joe Rocca,2024-01-22 03:46:26
rocca/scratch,6fbc033dd1ceb9761efd2f255a6ed7d8bb966442,rocca/scratch\_pi.original.onnx,ONNX,Upload _pi.original.onnx,Joe Rocca,2024-01-19 02:03:17
Jorgvt/CycleGAN_GTA_REAL,b906e8742aa24ac7d390865f2e184645f0c8bfb9,Jorgvt/CycleGAN_GTA_REAL\keras_metadata.pb,ONNX,Add model,Jorge Vila Tomás,2022-05-12 19:31:37
Jorgvt/CycleGAN_GTA_REAL,b906e8742aa24ac7d390865f2e184645f0c8bfb9,Jorgvt/CycleGAN_GTA_REAL\saved_model.pb,ONNX,Add model,Jorge Vila Tomás,2022-05-12 19:31:37
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,02963829a05f25364f9e5f478ffdfa09170876ec,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\exp/cpu_jit-iter-3488000-avg-15.pt,torch.save,Added torch script model,Guanbo Wang,2022-07-18 19:47:18
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,02963829a05f25364f9e5f478ffdfa09170876ec,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\exp/cpu_jit-iter-3488000-avg-20.pt,torch.save,Added torch script model,Guanbo Wang,2022-07-18 19:47:18
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,e1d2098b1236f8ac93f89bf9774d349c2db5aecc,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\exp/pretrained-iter-3488000-avg-15.pt,torch.save,Update models,Guanbo Wang,2022-05-14 21:03:45
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,e1d2098b1236f8ac93f89bf9774d349c2db5aecc,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\exp/pretrained-iter-3488000-avg-20.pt,torch.save,Update models,Guanbo Wang,2022-05-14 21:03:45
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,0a70b822f7974e82a9056ef61ae7b2c3b01af8d1,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\data/lang_bpe_500/bpe.model,ONNX,Upload model,Guanbo Wang,2022-05-12 00:54:52
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,0a70b822f7974e82a9056ef61ae7b2c3b01af8d1,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\exp/pretrained-epoch-29-avg-11.pt,torch.save,Upload model,Guanbo Wang,2022-05-12 00:54:52
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,0a70b822f7974e82a9056ef61ae7b2c3b01af8d1,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\exp/pretrained-epoch-29-avg-8.pt,torch.save,Upload model,Guanbo Wang,2022-05-12 00:54:52
wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2,0a70b822f7974e82a9056ef61ae7b2c3b01af8d1,wgb14/icefall-asr-gigaspeech-pruned-transducer-stateless2\exp/pretrained-epoch-29-avg-9.pt,torch.save,Upload model,Guanbo Wang,2022-05-12 00:54:52
SBB/sbb_ner,917a085fd9dea64a0db59b68e0f829bd1de4e96f,SBB/sbb_ner\pytorch_model_ep7.bin,torch.save,Upload pytorch_model_ep7.bin with git-lfs,Clemens Neudecker,2022-05-11 14:53:15
microsoft/BiomedVLP-CXR-BERT-specialized,6fcad0b252f2aa01f47cdb311e7fa7082a6b12e2,microsoft/BiomedVLP-CXR-BERT-specialized\biovil_image_resnet50_proj_size_128.pt,torch.save,Upload biovil image encoder,Ozan Oktay,2022-07-10 14:44:40
microsoft/BiomedVLP-CXR-BERT-specialized,8cc04d6d779e41d24249dfa49dba93ea446a0400,microsoft/BiomedVLP-CXR-BERT-specialized\pytorch_model.bin,torch.save,add model,Ozan Oktay,2022-05-11 13:34:03
kirk123/ppo-LunarLander-v2,f95bcb01f3eccf06fe5ff0d2ba1439d2f8608572,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,Upload PPO LunarLander-v2 trained agent,kirk123,2024-01-08 17:54:46
kirk123/ppo-LunarLander-v2,f95bcb01f3eccf06fe5ff0d2ba1439d2f8608572,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.pth,torch.save,Upload PPO LunarLander-v2 trained agent,kirk123,2024-01-08 17:54:46
kirk123/ppo-LunarLander-v2,f95bcb01f3eccf06fe5ff0d2ba1439d2f8608572,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2/pytorch_variables.pth,torch.save,Upload PPO LunarLander-v2 trained agent,kirk123,2024-01-08 17:54:46
kirk123/ppo-LunarLander-v2,1e5f49f4110fa7d88d1f9cc098e48706db9c7597,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2_3/policy.optimizer.pth,torch.save,total_timesteps=1000000,kirk123,2022-05-12 15:32:40
kirk123/ppo-LunarLander-v2,1e5f49f4110fa7d88d1f9cc098e48706db9c7597,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2_3/policy.pth,torch.save,total_timesteps=1000000,kirk123,2022-05-12 15:32:40
kirk123/ppo-LunarLander-v2,1e5f49f4110fa7d88d1f9cc098e48706db9c7597,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2_3/pytorch_variables.pth,torch.save,total_timesteps=1000000,kirk123,2022-05-12 15:32:40
kirk123/ppo-LunarLander-v2,2751d7f3e013efce853b4c36f214d675103f06ee,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,total_timesteps=1000000,kirk123,2022-05-10 23:06:01
kirk123/ppo-LunarLander-v2,2751d7f3e013efce853b4c36f214d675103f06ee,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.pth,torch.save,total_timesteps=1000000,kirk123,2022-05-10 23:06:01
kirk123/ppo-LunarLander-v2,2751d7f3e013efce853b4c36f214d675103f06ee,kirk123/ppo-LunarLander-v2\ppo-LunarLander-v2/pytorch_variables.pth,torch.save,total_timesteps=1000000,kirk123,2022-05-10 23:06:01
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,b1e1c26cc58e6399912d4b50bef92139efa5eb73,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/cpu_jit.pt,torch.save,update cpu_jit.pt,Fangjun Kuang,2024-01-25 09:53:42
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,0a256d7802be5f8cb5e599de5162209eb98279c1,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/onnx/decoder.onnx,ONNX,add prop to onnx models,Fangjun Kuang,2022-10-12 01:41:53
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,368f2f20068f991c544dce9870312d317ea17d65,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/onnx/decoder.onnx,ONNX,add onnx models,Fangjun Kuang,2022-10-11 23:15:58
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,368f2f20068f991c544dce9870312d317ea17d65,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/onnx/encoder.onnx,ONNX,add onnx models,Fangjun Kuang,2022-10-11 23:15:58
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,368f2f20068f991c544dce9870312d317ea17d65,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/onnx/joiner.onnx,ONNX,add onnx models,Fangjun Kuang,2022-10-11 23:15:58
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,368f2f20068f991c544dce9870312d317ea17d65,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/onnx/joiner_decoder_proj.onnx,ONNX,add onnx models,Fangjun Kuang,2022-10-11 23:15:58
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,368f2f20068f991c544dce9870312d317ea17d65,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/onnx/joiner_encoder_proj.onnx,ONNX,add onnx models,Fangjun Kuang,2022-10-11 23:15:58
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,1400551463fdfb85174471a5ca906b34bf7c40ef,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\data/lang_bpe_500/L.pt,torch.save,Add missing files.,Fangjun Kuang,2022-07-27 01:56:27
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,1400551463fdfb85174471a5ca906b34bf7c40ef,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\data/lang_bpe_500/LG.pt,torch.save,Add missing files.,Fangjun Kuang,2022-07-27 01:56:27
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,1400551463fdfb85174471a5ca906b34bf7c40ef,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\data/lang_bpe_500/Linv.pt,torch.save,Add missing files.,Fangjun Kuang,2022-07-27 01:56:27
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,a3f9331531af944c1acd0e797442259565ae2763,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/pretrained-iter-808000-avg-17.pt,torch.save,Add more checkpoints.,Fangjun Kuang,2022-07-07 20:05:38
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,a3f9331531af944c1acd0e797442259565ae2763,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/pretrained-iter-824000-avg-18.pt,torch.save,Add more checkpoints.,Fangjun Kuang,2022-07-07 20:05:38
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,b5ca03c2378e71cded78fdc005704f3157b90ae2,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/cpu_jit-torch-1.10.0.pt,undetermined,Add torchscript model for torch 1.6.0,Fangjun Kuang,2022-06-17 09:52:41
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,b5ca03c2378e71cded78fdc005704f3157b90ae2,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/cpu_jit-torch-1.6.0.pt,torch.save,Add torchscript model for torch 1.6.0,Fangjun Kuang,2022-06-17 09:52:41
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,4e914da4ee8d9d1e98bc01d56189fc900693d515,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/pretrained-iter-1224000-avg-14-torch-1.6.0.pt,torch.save,add pretrained model for torch 1.6.0,Fangjun Kuang,2022-06-17 07:46:36
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,6bba334ba67e71a6531d51994ff85bd4dc51bb61,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/cpu_jit.pt,torch.save,Add torch script model.,Fangjun Kuang,2022-05-22 12:05:34
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,3bd07d1873c0054ffb3f65eb03f591bd726b966d,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\exp/pretrained-iter-1224000-avg-14.pt,torch.save,Rename.,Fangjun Kuang,2022-05-13 09:48:00
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,aacb9c9866915922ebadecfa29a2226d7f0641bf,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\pretrained-iter-1224000-avg-14.pt,torch.save,Add pretrained model.,Fangjun Kuang,2022-05-13 09:41:26
csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13,7b740c93eea17a953c5b2816a99b8917346621d8,csukuangfj/icefall-asr-librispeech-pruned-transducer-stateless3-2022-05-13\data/lang_bpe_500/bpe.model,ONNX,add test data.,Fangjun Kuang,2022-05-13 09:40:33
KoichiYasuoka/roberta-base-coptic-upos,a7fc4d1f0f0bd23e8a347ccc30f3bfd284576912,KoichiYasuoka/roberta-base-coptic-upos\pytorch_model.bin,torch.save,initial release,Koichi Yasuoka,2022-05-08 01:18:20
KoichiYasuoka/roberta-base-coptic-upos,a7fc4d1f0f0bd23e8a347ccc30f3bfd284576912,KoichiYasuoka/roberta-base-coptic-upos\sentencepiece.model,undetermined,initial release,Koichi Yasuoka,2022-05-08 01:18:20
KoichiYasuoka/roberta-base-coptic-upos,a7fc4d1f0f0bd23e8a347ccc30f3bfd284576912,KoichiYasuoka/roberta-base-coptic-upos\supar.model,torch.save,initial release,Koichi Yasuoka,2022-05-08 01:18:20
shibing624/bert4ner-base-uncased,a3a63f7aaf47d6fb13ce0c01e4bab5c761bb36fd,shibing624/bert4ner-base-uncased\model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (c7ccb6c381a18921fd96d8f080d5158ccf4c0748)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Ming Xu (徐明),2023-07-01 01:26:28
shibing624/bert4ner-base-uncased,4e5ad361ac1ae98d22b8b6b98ebe5476ecbb486e,shibing624/bert4ner-base-uncased\pytorch_model.bin,torch.save,Upload pytorch_model.bin with git-lfs,xuming,2022-05-08 01:42:55
lenant/ppo-LunarLander-v2,49ee3e6f279531852e7a8e03953677f12d046729,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,wack model 100 steps only,Anton Riabykh,2024-07-07 19:57:12
lenant/ppo-LunarLander-v2,49ee3e6f279531852e7a8e03953677f12d046729,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.pth,torch.save,wack model 100 steps only,Anton Riabykh,2024-07-07 19:57:12
lenant/ppo-LunarLander-v2,f0764489b2edbe92ce1cb896fd26a5dc57201614,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,wack model 100 steps only,Anton Riabykh,2024-07-07 19:51:58
lenant/ppo-LunarLander-v2,f0764489b2edbe92ce1cb896fd26a5dc57201614,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.pth,torch.save,wack model 100 steps only,Anton Riabykh,2024-07-07 19:51:58
lenant/ppo-LunarLander-v2,f0764489b2edbe92ce1cb896fd26a5dc57201614,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/pytorch_variables.pth,torch.save,wack model 100 steps only,Anton Riabykh,2024-07-07 19:51:58
lenant/ppo-LunarLander-v2,9511d90775b4e021d02ab5cc8debb248eb7edb4a,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.optimizer.pth,torch.save,model from RL course by HF,Anton Riabykh,2022-05-07 15:34:14
lenant/ppo-LunarLander-v2,9511d90775b4e021d02ab5cc8debb248eb7edb4a,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/policy.pth,torch.save,model from RL course by HF,Anton Riabykh,2022-05-07 15:34:14
lenant/ppo-LunarLander-v2,9511d90775b4e021d02ab5cc8debb248eb7edb4a,lenant/ppo-LunarLander-v2\ppo-LunarLander-v2/pytorch_variables.pth,torch.save,model from RL course by HF,Anton Riabykh,2022-05-07 15:34:14
KoichiYasuoka/roberta-small-coptic-upos,3c0c29b98144e78c83057de4e9040ee08670c1a5,KoichiYasuoka/roberta-small-coptic-upos\pytorch_model.bin,torch.save,model improved,Koichi Yasuoka,2022-05-07 23:01:24
KoichiYasuoka/roberta-small-coptic-upos,3c0c29b98144e78c83057de4e9040ee08670c1a5,KoichiYasuoka/roberta-small-coptic-upos\supar.model,torch.save,model improved,Koichi Yasuoka,2022-05-07 23:01:24
KoichiYasuoka/roberta-small-coptic-upos,d46e6256a5299cabdfa6025d5f2d1498a5c75f72,KoichiYasuoka/roberta-small-coptic-upos\pytorch_model.bin,torch.save,initial release,Koichi Yasuoka,2022-05-07 09:24:14
KoichiYasuoka/roberta-small-coptic-upos,d46e6256a5299cabdfa6025d5f2d1498a5c75f72,KoichiYasuoka/roberta-small-coptic-upos\sentencepiece.model,undetermined,initial release,Koichi Yasuoka,2022-05-07 09:24:14
KoichiYasuoka/roberta-small-coptic-upos,d46e6256a5299cabdfa6025d5f2d1498a5c75f72,KoichiYasuoka/roberta-small-coptic-upos\supar.model,torch.save,initial release,Koichi Yasuoka,2022-05-07 09:24:14
d0r1h/LEDBill,222323fecb08df0580b3f436b770402fbf7410cf,d0r1h/LEDBill\scheduler.pt,torch.save,Upload scheduler.pt with git-lfs,Pawan Trivedi,2022-05-07 08:22:03
d0r1h/LEDBill,3ba8ce362046b2982d02fe5b0faf41c28c9c723e,d0r1h/LEDBill\scaler.pt,torch.save,Upload scaler.pt with git-lfs,Pawan Trivedi,2022-05-07 08:21:09
d0r1h/LEDBill,93ed0340cae908d829beb77a2496ee1ea7d2ac2c,d0r1h/LEDBill\training_args.bin,torch.save,Upload training_args.bin with git-lfs,Pawan Trivedi,2022-05-07 08:20:15
d0r1h/LEDBill,34870ffec9527256ffce55f59c362d700824098a,d0r1h/LEDBill\rng_state.pth,torch.save,Upload rng_state.pth with git-lfs,Pawan Trivedi,2022-05-07 08:20:06
d0r1h/LEDBill,b22bb263f1bb9e088b72cf55645f73b87b46d165,d0r1h/LEDBill\pytorch_model.bin,torch.save,Upload pytorch_model.bin with git-lfs,Pawan Trivedi,2022-05-07 08:17:08
